d3mIndex,type,repeat,fold
1902,TRAIN,0,0
1903,TRAIN,0,0
1904,TRAIN,0,0
1905,TRAIN,0,0
1907,TRAIN,0,0
1909,TRAIN,0,0
1912,TRAIN,0,0
1914,TRAIN,0,0
1915,TRAIN,0,0
1916,TRAIN,0,0
1917,TRAIN,0,0
1919,TRAIN,0,0
1922,TRAIN,0,0
1923,TRAIN,0,0
1925,TRAIN,0,0
1927,TRAIN,0,0
1928,TRAIN,0,0
1929,TRAIN,0,0
1933,TRAIN,0,0
1934,TRAIN,0,0
1935,TRAIN,0,0
1939,TRAIN,0,0
1940,TRAIN,0,0
1941,TRAIN,0,0
1942,TRAIN,0,0
1943,TRAIN,0,0
1944,TRAIN,0,0
1946,TRAIN,0,0
1948,TRAIN,0,0
1949,TRAIN,0,0
1950,TRAIN,0,0
1953,TRAIN,0,0
1958,TRAIN,0,0
1959,TRAIN,0,0
1960,TRAIN,0,0
1963,TRAIN,0,0
1964,TRAIN,0,0
1965,TRAIN,0,0
1969,TRAIN,0,0
1971,TRAIN,0,0
1973,TRAIN,0,0
1974,TRAIN,0,0
1975,TRAIN,0,0
1976,TRAIN,0,0
1979,TRAIN,0,0
1982,TRAIN,0,0
1983,TRAIN,0,0
1984,TRAIN,0,0
1986,TRAIN,0,0
1990,TRAIN,0,0
1992,TRAIN,0,0
1994,TRAIN,0,0
1995,TRAIN,0,0
1998,TRAIN,0,0
2000,TRAIN,0,0
2002,TRAIN,0,0
2003,TRAIN,0,0
2004,TRAIN,0,0
2005,TRAIN,0,0
2006,TRAIN,0,0
2007,TRAIN,0,0
2014,TRAIN,0,0
2015,TRAIN,0,0
2016,TRAIN,0,0
2018,TRAIN,0,0
2019,TRAIN,0,0
2020,TRAIN,0,0
2021,TRAIN,0,0
2023,TRAIN,0,0
2025,TRAIN,0,0
2026,TRAIN,0,0
2027,TRAIN,0,0
2028,TRAIN,0,0
2029,TRAIN,0,0
2032,TRAIN,0,0
2034,TRAIN,0,0
2035,TRAIN,0,0
2039,TRAIN,0,0
2041,TRAIN,0,0
2042,TRAIN,0,0
2045,TRAIN,0,0
2046,TRAIN,0,0
2047,TRAIN,0,0
2049,TRAIN,0,0
2050,TRAIN,0,0
2051,TRAIN,0,0
2053,TRAIN,0,0
2054,TRAIN,0,0
2056,TRAIN,0,0
2057,TRAIN,0,0
2058,TRAIN,0,0
2059,TRAIN,0,0
2060,TRAIN,0,0
2061,TRAIN,0,0
2062,TRAIN,0,0
2063,TRAIN,0,0
2064,TRAIN,0,0
2066,TRAIN,0,0
2068,TRAIN,0,0
2070,TRAIN,0,0
2071,TRAIN,0,0
2073,TRAIN,0,0
2076,TRAIN,0,0
2077,TRAIN,0,0
2078,TRAIN,0,0
2079,TRAIN,0,0
2082,TRAIN,0,0
2083,TRAIN,0,0
2084,TRAIN,0,0
2085,TRAIN,0,0
2086,TRAIN,0,0
2089,TRAIN,0,0
2090,TRAIN,0,0
2091,TRAIN,0,0
2093,TRAIN,0,0
2096,TRAIN,0,0
2099,TRAIN,0,0
2100,TRAIN,0,0
2102,TRAIN,0,0
2103,TRAIN,0,0
2105,TRAIN,0,0
2109,TRAIN,0,0
2112,TRAIN,0,0
2113,TRAIN,0,0
2114,TRAIN,0,0
2115,TRAIN,0,0
2118,TRAIN,0,0
2119,TRAIN,0,0
2122,TRAIN,0,0
2123,TRAIN,0,0
2124,TRAIN,0,0
2125,TRAIN,0,0
2126,TRAIN,0,0
2128,TRAIN,0,0
2129,TRAIN,0,0
2131,TRAIN,0,0
2132,TRAIN,0,0
2136,TRAIN,0,0
2138,TRAIN,0,0
2139,TRAIN,0,0
2141,TRAIN,0,0
2142,TRAIN,0,0
2143,TRAIN,0,0
2144,TRAIN,0,0
2148,TRAIN,0,0
2149,TRAIN,0,0
2150,TRAIN,0,0
2151,TRAIN,0,0
2154,TRAIN,0,0
2155,TRAIN,0,0
2157,TRAIN,0,0
2158,TRAIN,0,0
2160,TRAIN,0,0
2161,TRAIN,0,0
2162,TRAIN,0,0
2164,TRAIN,0,0
2167,TRAIN,0,0
2169,TRAIN,0,0
2170,TRAIN,0,0
2171,TRAIN,0,0
2172,TRAIN,0,0
2173,TRAIN,0,0
2174,TRAIN,0,0
2175,TRAIN,0,0
2176,TRAIN,0,0
2177,TRAIN,0,0
2179,TRAIN,0,0
2182,TRAIN,0,0
2184,TRAIN,0,0
2186,TRAIN,0,0
2189,TRAIN,0,0
2191,TRAIN,0,0
2192,TRAIN,0,0
2193,TRAIN,0,0
2195,TRAIN,0,0
2196,TRAIN,0,0
2199,TRAIN,0,0
2202,TRAIN,0,0
2204,TRAIN,0,0
2205,TRAIN,0,0
2206,TRAIN,0,0
2210,TRAIN,0,0
2211,TRAIN,0,0
2212,TRAIN,0,0
2215,TRAIN,0,0
2216,TRAIN,0,0
2219,TRAIN,0,0
2221,TRAIN,0,0
2222,TRAIN,0,0
2224,TRAIN,0,0
2228,TRAIN,0,0
2230,TRAIN,0,0
2231,TRAIN,0,0
2232,TRAIN,0,0
2234,TRAIN,0,0
2235,TRAIN,0,0
2236,TRAIN,0,0
2237,TRAIN,0,0
2239,TRAIN,0,0
2242,TRAIN,0,0
2246,TRAIN,0,0
2249,TRAIN,0,0
2251,TRAIN,0,0
2252,TRAIN,0,0
2253,TRAIN,0,0
2254,TRAIN,0,0
2255,TRAIN,0,0
2257,TRAIN,0,0
2259,TRAIN,0,0
2260,TRAIN,0,0
2264,TRAIN,0,0
2265,TRAIN,0,0
2267,TRAIN,0,0
2268,TRAIN,0,0
2271,TRAIN,0,0
2274,TRAIN,0,0
2277,TRAIN,0,0
2279,TRAIN,0,0
2281,TRAIN,0,0
2283,TRAIN,0,0
2285,TRAIN,0,0
2286,TRAIN,0,0
2287,TRAIN,0,0
2290,TRAIN,0,0
2292,TRAIN,0,0
2294,TRAIN,0,0
2295,TRAIN,0,0
2296,TRAIN,0,0
2298,TRAIN,0,0
2299,TRAIN,0,0
2302,TRAIN,0,0
2304,TRAIN,0,0
2307,TRAIN,0,0
2308,TRAIN,0,0
2309,TRAIN,0,0
2311,TRAIN,0,0
2312,TRAIN,0,0
2313,TRAIN,0,0
2314,TRAIN,0,0
2315,TRAIN,0,0
2318,TRAIN,0,0
2321,TRAIN,0,0
2322,TRAIN,0,0
2323,TRAIN,0,0
2324,TRAIN,0,0
2328,TRAIN,0,0
2330,TRAIN,0,0
2334,TRAIN,0,0
2337,TRAIN,0,0
2338,TRAIN,0,0
2339,TRAIN,0,0
2341,TRAIN,0,0
2343,TRAIN,0,0
2345,TRAIN,0,0
2346,TRAIN,0,0
2349,TRAIN,0,0
2352,TRAIN,0,0
2354,TRAIN,0,0
2355,TRAIN,0,0
2357,TRAIN,0,0
2358,TRAIN,0,0
2359,TRAIN,0,0
2361,TRAIN,0,0
2363,TRAIN,0,0
2364,TRAIN,0,0
2365,TRAIN,0,0
2368,TRAIN,0,0
2371,TRAIN,0,0
2372,TRAIN,0,0
2374,TRAIN,0,0
2375,TRAIN,0,0
2376,TRAIN,0,0
2377,TRAIN,0,0
2378,TRAIN,0,0
2380,TRAIN,0,0
2382,TRAIN,0,0
2383,TRAIN,0,0
2387,TRAIN,0,0
2388,TRAIN,0,0
2389,TRAIN,0,0
2391,TRAIN,0,0
2392,TRAIN,0,0
2393,TRAIN,0,0
2394,TRAIN,0,0
2396,TRAIN,0,0
2399,TRAIN,0,0
2401,TRAIN,0,0
2402,TRAIN,0,0
2403,TRAIN,0,0
2405,TRAIN,0,0
2406,TRAIN,0,0
2407,TRAIN,0,0
2408,TRAIN,0,0
2409,TRAIN,0,0
2412,TRAIN,0,0
2413,TRAIN,0,0
2414,TRAIN,0,0
2415,TRAIN,0,0
2416,TRAIN,0,0
2417,TRAIN,0,0
2420,TRAIN,0,0
2422,TRAIN,0,0
2424,TRAIN,0,0
2425,TRAIN,0,0
2426,TRAIN,0,0
2427,TRAIN,0,0
2428,TRAIN,0,0
2429,TRAIN,0,0
2430,TRAIN,0,0
2431,TRAIN,0,0
2434,TRAIN,0,0
2436,TRAIN,0,0
2441,TRAIN,0,0
2450,TRAIN,0,0
2452,TRAIN,0,0
2454,TRAIN,0,0
2455,TRAIN,0,0
2459,TRAIN,0,0
2461,TRAIN,0,0
2462,TRAIN,0,0
2464,TRAIN,0,0
2466,TRAIN,0,0
2467,TRAIN,0,0
2469,TRAIN,0,0
2470,TRAIN,0,0
2471,TRAIN,0,0
2472,TRAIN,0,0
2474,TRAIN,0,0
2475,TRAIN,0,0
2476,TRAIN,0,0
2477,TRAIN,0,0
2478,TRAIN,0,0
2480,TRAIN,0,0
2482,TRAIN,0,0
2485,TRAIN,0,0
2486,TRAIN,0,0
2487,TRAIN,0,0
2488,TRAIN,0,0
2489,TRAIN,0,0
2490,TRAIN,0,0
2496,TRAIN,0,0
2497,TRAIN,0,0
2501,TRAIN,0,0
2502,TRAIN,0,0
2503,TRAIN,0,0
2504,TRAIN,0,0
2505,TRAIN,0,0
2506,TRAIN,0,0
2508,TRAIN,0,0
2509,TRAIN,0,0
2510,TRAIN,0,0
2512,TRAIN,0,0
2514,TRAIN,0,0
2515,TRAIN,0,0
2517,TRAIN,0,0
2518,TRAIN,0,0
2519,TRAIN,0,0
2520,TRAIN,0,0
2521,TRAIN,0,0
2526,TRAIN,0,0
2527,TRAIN,0,0
2528,TRAIN,0,0
2529,TRAIN,0,0
2530,TRAIN,0,0
2531,TRAIN,0,0
2532,TRAIN,0,0
2533,TRAIN,0,0
2535,TRAIN,0,0
2539,TRAIN,0,0
2542,TRAIN,0,0
2544,TRAIN,0,0
2545,TRAIN,0,0
2546,TRAIN,0,0
2547,TRAIN,0,0
2548,TRAIN,0,0
2549,TRAIN,0,0
2550,TRAIN,0,0
2552,TRAIN,0,0
2553,TRAIN,0,0
2554,TRAIN,0,0
2556,TRAIN,0,0
2557,TRAIN,0,0
2558,TRAIN,0,0
2560,TRAIN,0,0
2562,TRAIN,0,0
2564,TRAIN,0,0
2569,TRAIN,0,0
2570,TRAIN,0,0
2571,TRAIN,0,0
2575,TRAIN,0,0
2576,TRAIN,0,0
2577,TRAIN,0,0
2580,TRAIN,0,0
2582,TRAIN,0,0
2584,TRAIN,0,0
2586,TRAIN,0,0
2587,TRAIN,0,0
2588,TRAIN,0,0
2590,TRAIN,0,0
2591,TRAIN,0,0
2592,TRAIN,0,0
2593,TRAIN,0,0
2597,TRAIN,0,0
2598,TRAIN,0,0
2601,TRAIN,0,0
2602,TRAIN,0,0
2603,TRAIN,0,0
2604,TRAIN,0,0
2605,TRAIN,0,0
2606,TRAIN,0,0
2608,TRAIN,0,0
2609,TRAIN,0,0
2610,TRAIN,0,0
2611,TRAIN,0,0
2612,TRAIN,0,0
2616,TRAIN,0,0
2617,TRAIN,0,0
2618,TRAIN,0,0
2619,TRAIN,0,0
2620,TRAIN,0,0
2621,TRAIN,0,0
2622,TRAIN,0,0
2624,TRAIN,0,0
2625,TRAIN,0,0
2626,TRAIN,0,0
2627,TRAIN,0,0
2630,TRAIN,0,0
2632,TRAIN,0,0
2634,TRAIN,0,0
2635,TRAIN,0,0
2637,TRAIN,0,0
2638,TRAIN,0,0
2639,TRAIN,0,0
2640,TRAIN,0,0
2641,TRAIN,0,0
2644,TRAIN,0,0
2646,TRAIN,0,0
2647,TRAIN,0,0
2650,TRAIN,0,0
2651,TRAIN,0,0
2652,TRAIN,0,0
2653,TRAIN,0,0
2655,TRAIN,0,0
2656,TRAIN,0,0
2657,TRAIN,0,0
2658,TRAIN,0,0
2661,TRAIN,0,0
2663,TRAIN,0,0
2665,TRAIN,0,0
2666,TRAIN,0,0
2667,TRAIN,0,0
2669,TRAIN,0,0
2671,TRAIN,0,0
2673,TRAIN,0,0
2674,TRAIN,0,0
2675,TRAIN,0,0
2676,TRAIN,0,0
2677,TRAIN,0,0
2678,TRAIN,0,0
2679,TRAIN,0,0
2680,TRAIN,0,0
2681,TRAIN,0,0
2683,TRAIN,0,0
2684,TRAIN,0,0
2687,TRAIN,0,0
2688,TRAIN,0,0
2689,TRAIN,0,0
2690,TRAIN,0,0
2692,TRAIN,0,0
2693,TRAIN,0,0
2696,TRAIN,0,0
2700,TRAIN,0,0
2701,TRAIN,0,0
2702,TRAIN,0,0
2705,TRAIN,0,0
2706,TRAIN,0,0
2707,TRAIN,0,0
2709,TRAIN,0,0
2710,TRAIN,0,0
2711,TRAIN,0,0
2712,TRAIN,0,0
2713,TRAIN,0,0
2714,TRAIN,0,0
2715,TRAIN,0,0
2716,TRAIN,0,0
2721,TRAIN,0,0
2722,TRAIN,0,0
2724,TRAIN,0,0
2725,TRAIN,0,0
2726,TRAIN,0,0
2727,TRAIN,0,0
2728,TRAIN,0,0
2730,TRAIN,0,0
2731,TRAIN,0,0
2732,TRAIN,0,0
2734,TRAIN,0,0
2736,TRAIN,0,0
2738,TRAIN,0,0
2740,TRAIN,0,0
2741,TRAIN,0,0
2742,TRAIN,0,0
2744,TRAIN,0,0
2745,TRAIN,0,0
2746,TRAIN,0,0
2747,TRAIN,0,0
2748,TRAIN,0,0
2749,TRAIN,0,0
2751,TRAIN,0,0
2754,TRAIN,0,0
2755,TRAIN,0,0
2757,TRAIN,0,0
2759,TRAIN,0,0
2761,TRAIN,0,0
2762,TRAIN,0,0
2763,TRAIN,0,0
2764,TRAIN,0,0
2766,TRAIN,0,0
2773,TRAIN,0,0
2774,TRAIN,0,0
2775,TRAIN,0,0
2776,TRAIN,0,0
2790,TRAIN,0,0
2795,TRAIN,0,0
2796,TRAIN,0,0
2801,TRAIN,0,0
2802,TRAIN,0,0
2803,TRAIN,0,0
2804,TRAIN,0,0
2805,TRAIN,0,0
2809,TRAIN,0,0
2811,TRAIN,0,0
2815,TRAIN,0,0
2816,TRAIN,0,0
2817,TRAIN,0,0
2819,TRAIN,0,0
2820,TRAIN,0,0
2825,TRAIN,0,0
2826,TRAIN,0,0
2827,TRAIN,0,0
2829,TRAIN,0,0
2830,TRAIN,0,0
2832,TRAIN,0,0
2833,TRAIN,0,0
2835,TRAIN,0,0
2836,TRAIN,0,0
2837,TRAIN,0,0
2840,TRAIN,0,0
2842,TRAIN,0,0
2844,TRAIN,0,0
2846,TRAIN,0,0
2848,TRAIN,0,0
2849,TRAIN,0,0
2850,TRAIN,0,0
2853,TRAIN,0,0
2854,TRAIN,0,0
2856,TRAIN,0,0
2859,TRAIN,0,0
2860,TRAIN,0,0
2861,TRAIN,0,0
2862,TRAIN,0,0
2863,TRAIN,0,0
2864,TRAIN,0,0
2866,TRAIN,0,0
2868,TRAIN,0,0
2869,TRAIN,0,0
2871,TRAIN,0,0
2872,TRAIN,0,0
2874,TRAIN,0,0
2875,TRAIN,0,0
2876,TRAIN,0,0
2877,TRAIN,0,0
2881,TRAIN,0,0
2884,TRAIN,0,0
2885,TRAIN,0,0
2886,TRAIN,0,0
2887,TRAIN,0,0
2889,TRAIN,0,0
2890,TRAIN,0,0
2894,TRAIN,0,0
2895,TRAIN,0,0
2896,TRAIN,0,0
2897,TRAIN,0,0
2898,TRAIN,0,0
2899,TRAIN,0,0
2901,TRAIN,0,0
2903,TRAIN,0,0
2904,TRAIN,0,0
2905,TRAIN,0,0
2907,TRAIN,0,0
2913,TRAIN,0,0
2914,TRAIN,0,0
2919,TRAIN,0,0
2921,TRAIN,0,0
2923,TRAIN,0,0
2924,TRAIN,0,0
2928,TRAIN,0,0
2929,TRAIN,0,0
2931,TRAIN,0,0
2932,TRAIN,0,0
2933,TRAIN,0,0
2934,TRAIN,0,0
2943,TRAIN,0,0
2944,TRAIN,0,0
2946,TRAIN,0,0
2948,TRAIN,0,0
2949,TRAIN,0,0
2952,TRAIN,0,0
2954,TRAIN,0,0
2959,TRAIN,0,0
2960,TRAIN,0,0
2961,TRAIN,0,0
2962,TRAIN,0,0
2963,TRAIN,0,0
2964,TRAIN,0,0
2965,TRAIN,0,0
2966,TRAIN,0,0
2967,TRAIN,0,0
2969,TRAIN,0,0
2970,TRAIN,0,0
2972,TRAIN,0,0
2975,TRAIN,0,0
2976,TRAIN,0,0
2979,TRAIN,0,0
2982,TRAIN,0,0
2983,TRAIN,0,0
2984,TRAIN,0,0
2985,TRAIN,0,0
2987,TRAIN,0,0
2989,TRAIN,0,0
2990,TRAIN,0,0
2994,TRAIN,0,0
2995,TRAIN,0,0
2997,TRAIN,0,0
2998,TRAIN,0,0
2999,TRAIN,0,0
3000,TRAIN,0,0
3001,TRAIN,0,0
3003,TRAIN,0,0
3004,TRAIN,0,0
3005,TRAIN,0,0
3006,TRAIN,0,0
3007,TRAIN,0,0
3008,TRAIN,0,0
3009,TRAIN,0,0
3010,TRAIN,0,0
3012,TRAIN,0,0
3016,TRAIN,0,0
3020,TRAIN,0,0
3022,TRAIN,0,0
3027,TRAIN,0,0
3028,TRAIN,0,0
3029,TRAIN,0,0
3030,TRAIN,0,0
3031,TRAIN,0,0
3036,TRAIN,0,0
3037,TRAIN,0,0
3039,TRAIN,0,0
3040,TRAIN,0,0
3041,TRAIN,0,0
3042,TRAIN,0,0
3044,TRAIN,0,0
3046,TRAIN,0,0
3047,TRAIN,0,0
3048,TRAIN,0,0
3050,TRAIN,0,0
3051,TRAIN,0,0
3056,TRAIN,0,0
3057,TRAIN,0,0
3058,TRAIN,0,0
3060,TRAIN,0,0
3063,TRAIN,0,0
3065,TRAIN,0,0
3066,TRAIN,0,0
3070,TRAIN,0,0
3071,TRAIN,0,0
3072,TRAIN,0,0
3073,TRAIN,0,0
3074,TRAIN,0,0
3075,TRAIN,0,0
3076,TRAIN,0,0
3077,TRAIN,0,0
3079,TRAIN,0,0
3082,TRAIN,0,0
3083,TRAIN,0,0
3086,TRAIN,0,0
3087,TRAIN,0,0
3088,TRAIN,0,0
3089,TRAIN,0,0
3092,TRAIN,0,0
3094,TRAIN,0,0
3095,TRAIN,0,0
3097,TRAIN,0,0
3098,TRAIN,0,0
3102,TRAIN,0,0
3103,TRAIN,0,0
3106,TRAIN,0,0
3107,TRAIN,0,0
3109,TRAIN,0,0
3112,TRAIN,0,0
3113,TRAIN,0,0
3117,TRAIN,0,0
3118,TRAIN,0,0
3119,TRAIN,0,0
3120,TRAIN,0,0
3122,TRAIN,0,0
3123,TRAIN,0,0
3126,TRAIN,0,0
3128,TRAIN,0,0
3129,TRAIN,0,0
3130,TRAIN,0,0
3133,TRAIN,0,0
3134,TRAIN,0,0
3142,TRAIN,0,0
3143,TRAIN,0,0
3145,TRAIN,0,0
3146,TRAIN,0,0
3147,TRAIN,0,0
3149,TRAIN,0,0
3150,TRAIN,0,0
3152,TRAIN,0,0
3153,TRAIN,0,0
3154,TRAIN,0,0
3158,TRAIN,0,0
3161,TRAIN,0,0
3162,TRAIN,0,0
3163,TRAIN,0,0
3166,TRAIN,0,0
3167,TRAIN,0,0
3168,TRAIN,0,0
3169,TRAIN,0,0
3170,TRAIN,0,0
3171,TRAIN,0,0
3174,TRAIN,0,0
3175,TRAIN,0,0
3177,TRAIN,0,0
3180,TRAIN,0,0
3182,TRAIN,0,0
3184,TRAIN,0,0
3187,TRAIN,0,0
3188,TRAIN,0,0
3189,TRAIN,0,0
3190,TRAIN,0,0
3191,TRAIN,0,0
3192,TRAIN,0,0
3194,TRAIN,0,0
3195,TRAIN,0,0
3196,TRAIN,0,0
3197,TRAIN,0,0
3201,TRAIN,0,0
3202,TRAIN,0,0
3204,TRAIN,0,0
3205,TRAIN,0,0
3207,TRAIN,0,0
3211,TRAIN,0,0
3212,TRAIN,0,0
3215,TRAIN,0,0
3216,TRAIN,0,0
3217,TRAIN,0,0
3218,TRAIN,0,0
3220,TRAIN,0,0
3221,TRAIN,0,0
3225,TRAIN,0,0
3226,TRAIN,0,0
3227,TRAIN,0,0
3228,TRAIN,0,0
3230,TRAIN,0,0
3232,TRAIN,0,0
3233,TRAIN,0,0
3237,TRAIN,0,0
3238,TRAIN,0,0
3239,TRAIN,0,0
3241,TRAIN,0,0
3242,TRAIN,0,0
3243,TRAIN,0,0
3247,TRAIN,0,0
3251,TRAIN,0,0
3252,TRAIN,0,0
3254,TRAIN,0,0
3256,TRAIN,0,0
3257,TRAIN,0,0
3258,TRAIN,0,0
3260,TRAIN,0,0
3261,TRAIN,0,0
3262,TRAIN,0,0
3263,TRAIN,0,0
3264,TRAIN,0,0
3265,TRAIN,0,0
3266,TRAIN,0,0
3269,TRAIN,0,0
3270,TRAIN,0,0
3271,TRAIN,0,0
3272,TRAIN,0,0
3273,TRAIN,0,0
3274,TRAIN,0,0
3276,TRAIN,0,0
3277,TRAIN,0,0
3278,TRAIN,0,0
3279,TRAIN,0,0
3281,TRAIN,0,0
3282,TRAIN,0,0
3284,TRAIN,0,0
3285,TRAIN,0,0
3286,TRAIN,0,0
3287,TRAIN,0,0
3289,TRAIN,0,0
3291,TRAIN,0,0
3292,TRAIN,0,0
3293,TRAIN,0,0
3294,TRAIN,0,0
3295,TRAIN,0,0
3297,TRAIN,0,0
3298,TRAIN,0,0
3300,TRAIN,0,0
3303,TRAIN,0,0
3304,TRAIN,0,0
3305,TRAIN,0,0
3307,TRAIN,0,0
3308,TRAIN,0,0
3309,TRAIN,0,0
3313,TRAIN,0,0
3315,TRAIN,0,0
3316,TRAIN,0,0
3317,TRAIN,0,0
3318,TRAIN,0,0
3319,TRAIN,0,0
3320,TRAIN,0,0
3322,TRAIN,0,0
3323,TRAIN,0,0
3325,TRAIN,0,0
3326,TRAIN,0,0
3327,TRAIN,0,0
3328,TRAIN,0,0
3329,TRAIN,0,0
3333,TRAIN,0,0
3334,TRAIN,0,0
3335,TRAIN,0,0
3336,TRAIN,0,0
3339,TRAIN,0,0
3340,TRAIN,0,0
3341,TRAIN,0,0
3346,TRAIN,0,0
3349,TRAIN,0,0
3352,TRAIN,0,0
3353,TRAIN,0,0
3354,TRAIN,0,0
3355,TRAIN,0,0
3356,TRAIN,0,0
3358,TRAIN,0,0
3359,TRAIN,0,0
3360,TRAIN,0,0
3361,TRAIN,0,0
3362,TRAIN,0,0
3366,TRAIN,0,0
3368,TRAIN,0,0
3369,TRAIN,0,0
3371,TRAIN,0,0
3373,TRAIN,0,0
3374,TRAIN,0,0
3375,TRAIN,0,0
3376,TRAIN,0,0
3377,TRAIN,0,0
3378,TRAIN,0,0
3379,TRAIN,0,0
3380,TRAIN,0,0
3382,TRAIN,0,0
3383,TRAIN,0,0
3385,TRAIN,0,0
3387,TRAIN,0,0
3388,TRAIN,0,0
3390,TRAIN,0,0
3391,TRAIN,0,0
3393,TRAIN,0,0
3395,TRAIN,0,0
3397,TRAIN,0,0
3399,TRAIN,0,0
3401,TRAIN,0,0
3402,TRAIN,0,0
3404,TRAIN,0,0
3405,TRAIN,0,0
3406,TRAIN,0,0
3412,TRAIN,0,0
3416,TRAIN,0,0
3418,TRAIN,0,0
3419,TRAIN,0,0
3420,TRAIN,0,0
3421,TRAIN,0,0
3422,TRAIN,0,0
3423,TRAIN,0,0
3424,TRAIN,0,0
3426,TRAIN,0,0
3428,TRAIN,0,0
3429,TRAIN,0,0
3430,TRAIN,0,0
3431,TRAIN,0,0
3432,TRAIN,0,0
3433,TRAIN,0,0
3434,TRAIN,0,0
3436,TRAIN,0,0
3438,TRAIN,0,0
3439,TRAIN,0,0
3440,TRAIN,0,0
3441,TRAIN,0,0
3442,TRAIN,0,0
3444,TRAIN,0,0
3445,TRAIN,0,0
3447,TRAIN,0,0
3449,TRAIN,0,0
3450,TRAIN,0,0
3451,TRAIN,0,0
3452,TRAIN,0,0
3453,TRAIN,0,0
3454,TRAIN,0,0
3456,TRAIN,0,0
3458,TRAIN,0,0
3459,TRAIN,0,0
3463,TRAIN,0,0
3464,TRAIN,0,0
3466,TRAIN,0,0
3467,TRAIN,0,0
3468,TRAIN,0,0
3471,TRAIN,0,0
3472,TRAIN,0,0
3473,TRAIN,0,0
3476,TRAIN,0,0
3477,TRAIN,0,0
3479,TRAIN,0,0
3480,TRAIN,0,0
3481,TRAIN,0,0
3483,TRAIN,0,0
3484,TRAIN,0,0
3485,TRAIN,0,0
3487,TRAIN,0,0
3489,TRAIN,0,0
3491,TRAIN,0,0
3493,TRAIN,0,0
3498,TRAIN,0,0
3500,TRAIN,0,0
3502,TRAIN,0,0
3503,TRAIN,0,0
3504,TRAIN,0,0
3507,TRAIN,0,0
3510,TRAIN,0,0
3511,TRAIN,0,0
3512,TRAIN,0,0
3515,TRAIN,0,0
3516,TRAIN,0,0
3517,TRAIN,0,0
3518,TRAIN,0,0
3520,TRAIN,0,0
3521,TRAIN,0,0
3522,TRAIN,0,0
3524,TRAIN,0,0
3525,TRAIN,0,0
3526,TRAIN,0,0
3527,TRAIN,0,0
3530,TRAIN,0,0
3531,TRAIN,0,0
3532,TRAIN,0,0
3533,TRAIN,0,0
3534,TRAIN,0,0
3535,TRAIN,0,0
3538,TRAIN,0,0
3540,TRAIN,0,0
3541,TRAIN,0,0
3542,TRAIN,0,0
3543,TRAIN,0,0
3545,TRAIN,0,0
3546,TRAIN,0,0
3547,TRAIN,0,0
3548,TRAIN,0,0
3553,TRAIN,0,0
3555,TRAIN,0,0
3560,TRAIN,0,0
3563,TRAIN,0,0
3565,TRAIN,0,0
3566,TRAIN,0,0
3568,TRAIN,0,0
3570,TRAIN,0,0
3573,TRAIN,0,0
3574,TRAIN,0,0
3577,TRAIN,0,0
3578,TRAIN,0,0
3580,TRAIN,0,0
3584,TRAIN,0,0
3585,TRAIN,0,0
3588,TRAIN,0,0
3589,TRAIN,0,0
3590,TRAIN,0,0
3593,TRAIN,0,0
3594,TRAIN,0,0
3595,TRAIN,0,0
3596,TRAIN,0,0
3597,TRAIN,0,0
3599,TRAIN,0,0
3600,TRAIN,0,0
3603,TRAIN,0,0
3605,TRAIN,0,0
3606,TRAIN,0,0
3610,TRAIN,0,0
3611,TRAIN,0,0
3613,TRAIN,0,0
3614,TRAIN,0,0
3615,TRAIN,0,0
3617,TRAIN,0,0
3618,TRAIN,0,0
3619,TRAIN,0,0
3620,TRAIN,0,0
3621,TRAIN,0,0
3622,TRAIN,0,0
3623,TRAIN,0,0
3625,TRAIN,0,0
3626,TRAIN,0,0
3629,TRAIN,0,0
3631,TRAIN,0,0
3632,TRAIN,0,0
3633,TRAIN,0,0
3635,TRAIN,0,0
3636,TRAIN,0,0
3637,TRAIN,0,0
3639,TRAIN,0,0
3641,TRAIN,0,0
3642,TRAIN,0,0
3643,TRAIN,0,0
3645,TRAIN,0,0
3646,TRAIN,0,0
3647,TRAIN,0,0
3649,TRAIN,0,0
3650,TRAIN,0,0
3651,TRAIN,0,0
3657,TRAIN,0,0
3661,TRAIN,0,0
3664,TRAIN,0,0
3666,TRAIN,0,0
3667,TRAIN,0,0
3668,TRAIN,0,0
3670,TRAIN,0,0
3671,TRAIN,0,0
3672,TRAIN,0,0
3673,TRAIN,0,0
3675,TRAIN,0,0
3677,TRAIN,0,0
3680,TRAIN,0,0
3682,TRAIN,0,0
3684,TRAIN,0,0
3685,TRAIN,0,0
3686,TRAIN,0,0
3687,TRAIN,0,0
3688,TRAIN,0,0
3690,TRAIN,0,0
3691,TRAIN,0,0
3692,TRAIN,0,0
3693,TRAIN,0,0
3695,TRAIN,0,0
3696,TRAIN,0,0
3697,TRAIN,0,0
3700,TRAIN,0,0
3701,TRAIN,0,0
3702,TRAIN,0,0
3704,TRAIN,0,0
3706,TRAIN,0,0
3707,TRAIN,0,0
3708,TRAIN,0,0
3710,TRAIN,0,0
3711,TRAIN,0,0
3712,TRAIN,0,0
3718,TRAIN,0,0
3723,TRAIN,0,0
3724,TRAIN,0,0
3725,TRAIN,0,0
3729,TRAIN,0,0
3730,TRAIN,0,0
3732,TRAIN,0,0
3733,TRAIN,0,0
3734,TRAIN,0,0
3737,TRAIN,0,0
