d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
1321,Addis Ababa,Gulele,Gulele Woreda02,2019-01-31,0
1322,Addis Ababa,Gulele,Gulele Woreda02,2019-02-28,0
1323,Addis Ababa,Gulele,Gulele Woreda02,2019-03-31,0
1324,Addis Ababa,Gulele,Gulele Woreda02,2019-04-30,0
1325,Addis Ababa,Gulele,Gulele Woreda02,2019-05-31,0
1326,Addis Ababa,Gulele,Gulele Woreda02,2019-06-30,0
1340,Addis Ababa,Gulele,Gulele Woreda03,2019-01-31,0
1341,Addis Ababa,Gulele,Gulele Woreda03,2019-02-28,0
1342,Addis Ababa,Gulele,Gulele Woreda03,2019-03-31,0
1343,Addis Ababa,Gulele,Gulele Woreda03,2019-04-30,0
1344,Addis Ababa,Gulele,Gulele Woreda03,2019-05-31,1
1345,Addis Ababa,Gulele,Gulele Woreda03,2019-06-30,0
1359,Addis Ababa,Gulele,Gulele Woreda04,2019-01-31,0
1360,Addis Ababa,Gulele,Gulele Woreda04,2019-02-28,2
1361,Addis Ababa,Gulele,Gulele Woreda04,2019-03-31,1
1362,Addis Ababa,Gulele,Gulele Woreda04,2019-04-30,3
1363,Addis Ababa,Gulele,Gulele Woreda04,2019-05-31,0
1364,Addis Ababa,Gulele,Gulele Woreda04,2019-06-30,1
1378,Addis Ababa,Gulele,Gulele Woreda05,2019-01-31,2
1379,Addis Ababa,Gulele,Gulele Woreda05,2019-02-28,0
1380,Addis Ababa,Gulele,Gulele Woreda05,2019-03-31,0
1381,Addis Ababa,Gulele,Gulele Woreda05,2019-04-30,4
1382,Addis Ababa,Gulele,Gulele Woreda05,2019-05-31,1
1383,Addis Ababa,Gulele,Gulele Woreda05,2019-06-30,0
1397,Addis Ababa,Gulele,Gulele Woreda06,2019-01-31,1
1398,Addis Ababa,Gulele,Gulele Woreda06,2019-02-28,0
1399,Addis Ababa,Gulele,Gulele Woreda06,2019-03-31,1
1400,Addis Ababa,Gulele,Gulele Woreda06,2019-04-30,1
1401,Addis Ababa,Gulele,Gulele Woreda06,2019-05-31,0
1402,Addis Ababa,Gulele,Gulele Woreda06,2019-06-30,3
1416,Addis Ababa,Gulele,Gulele Woreda07,2019-01-31,1
1417,Addis Ababa,Gulele,Gulele Woreda07,2019-02-28,7
1418,Addis Ababa,Gulele,Gulele Woreda07,2019-03-31,1
1419,Addis Ababa,Gulele,Gulele Woreda07,2019-04-30,1
1420,Addis Ababa,Gulele,Gulele Woreda07,2019-05-31,2
1421,Addis Ababa,Gulele,Gulele Woreda07,2019-06-30,0
1435,Addis Ababa,Gulele,Gulele Woreda08,2019-01-31,9
1436,Addis Ababa,Gulele,Gulele Woreda08,2019-02-28,6
1437,Addis Ababa,Gulele,Gulele Woreda08,2019-03-31,5
1438,Addis Ababa,Gulele,Gulele Woreda08,2019-04-30,6
1439,Addis Ababa,Gulele,Gulele Woreda08,2019-05-31,2
1440,Addis Ababa,Gulele,Gulele Woreda08,2019-06-30,2
1454,Addis Ababa,Gulele,Gulele Woreda09,2019-01-31,0
1455,Addis Ababa,Gulele,Gulele Woreda09,2019-02-28,0
1456,Addis Ababa,Gulele,Gulele Woreda09,2019-03-31,0
1457,Addis Ababa,Gulele,Gulele Woreda09,2019-04-30,0
1458,Addis Ababa,Gulele,Gulele Woreda09,2019-05-31,0
1459,Addis Ababa,Gulele,Gulele Woreda09,2019-06-30,0
1473,Addis Ababa,Gulele,Gulele Woreda10,2019-01-31,0
1474,Addis Ababa,Gulele,Gulele Woreda10,2019-02-28,0
1475,Addis Ababa,Gulele,Gulele Woreda10,2019-03-31,0
1476,Addis Ababa,Gulele,Gulele Woreda10,2019-04-30,0
1477,Addis Ababa,Gulele,Gulele Woreda10,2019-05-31,0
1478,Addis Ababa,Gulele,Gulele Woreda10,2019-06-30,0
1503,Addis Ababa,Gulele,St. Paulos Hospital,2019-01-31,29
1504,Addis Ababa,Gulele,St. Paulos Hospital,2019-02-28,9
1505,Addis Ababa,Gulele,St. Paulos Hospital,2019-03-31,23
1506,Addis Ababa,Gulele,St. Paulos Hospital,2019-04-30,40
1507,Addis Ababa,Gulele,St. Paulos Hospital,2019-05-31,21
1508,Addis Ababa,Gulele,St. Paulos Hospital,2019-06-30,13
1510,Addis Ababa,Gulele,St. Peter Hospital,2019-01-31,7
1511,Addis Ababa,Gulele,St. Peter Hospital,2019-02-28,13
1512,Addis Ababa,Gulele,St. Peter Hospital,2019-03-31,17
1513,Addis Ababa,Gulele,St. Peter Hospital,2019-04-30,25
1514,Addis Ababa,Gulele,St. Peter Hospital,2019-05-31,16
1515,Addis Ababa,Gulele,St. Peter Hospital,2019-06-30,5
1540,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-01-31,1
1541,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-02-28,2
1542,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-03-31,6
1543,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-04-30,5
1544,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-05-31,7
1545,Addis Ababa,Kolfe Keraniyo,ALERT Hospital,2019-06-30,8
1570,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-01-31,1
1571,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-02-28,2
1572,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-03-31,7
1573,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-04-30,0
1574,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-05-31,2
1575,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda01,2019-06-30,0
1589,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-01-31,0
1590,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-02-28,0
1591,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-03-31,0
1592,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-04-30,0
1593,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-05-31,0
1594,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda02,2019-06-30,1
1608,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-01-31,0
1609,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-02-28,1
1610,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-03-31,0
1611,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-04-30,0
1612,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-05-31,0
1613,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda03,2019-06-30,2
1627,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-01-31,3
1628,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-02-28,2
1629,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-03-31,1
1630,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-04-30,3
1631,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-05-31,2
1632,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda04,2019-06-30,2
1646,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-01-31,0
1647,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-02-28,0
1648,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-03-31,0
1649,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-04-30,0
1650,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-05-31,0
1651,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda05,2019-06-30,0
1665,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-01-31,0
1666,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-02-28,1
1667,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-03-31,0
1668,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-04-30,0
1669,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-05-31,0
1670,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda06,2019-06-30,5
1684,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-01-31,0
1685,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-02-28,0
1686,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-03-31,0
1687,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-04-30,2
1688,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-05-31,1
1689,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda07,2019-06-30,0
1703,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-01-31,0
1704,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-02-28,3
1705,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-03-31,2
1706,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-04-30,3
1707,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-05-31,0
1708,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda08,2019-06-30,0
1722,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-01-31,3
1723,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-02-28,1
1724,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-03-31,0
1725,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-04-30,0
1726,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-05-31,0
1727,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda09,2019-06-30,0
1741,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-01-31,0
1742,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-02-28,0
1743,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-03-31,0
1744,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-04-30,0
1745,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-05-31,0
1746,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda10,2019-06-30,0
1760,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-01-31,2
1761,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-02-28,2
1762,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-03-31,2
1763,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-04-30,8
1764,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-05-31,1
1765,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda11,2019-06-30,0
1779,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-01-31,0
1780,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-02-28,0
1781,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-03-31,0
1782,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-04-30,0
1783,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-05-31,0
1784,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda12,2019-06-30,0
1798,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-01-31,0
1799,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-02-28,1
1800,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-03-31,1
1801,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-04-30,1
1802,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-05-31,3
1803,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda13,2019-06-30,0
1817,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-01-31,0
1818,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-02-28,0
1819,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-03-31,0
1820,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-04-30,0
1821,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-05-31,0
1822,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda14,2019-06-30,0
1836,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-01-31,0
1837,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-02-28,0
1838,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-03-31,0
1839,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-04-30,0
1840,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-05-31,0
1841,Addis Ababa,Kolfe Keraniyo,Kolfe Keraniyo Woreda15,2019-06-30,0
1866,Addis Ababa,Lideta,Lideta Woreda01,2019-01-31,0
1867,Addis Ababa,Lideta,Lideta Woreda01,2019-02-28,0
1868,Addis Ababa,Lideta,Lideta Woreda01,2019-03-31,0
1869,Addis Ababa,Lideta,Lideta Woreda01,2019-04-30,0
1870,Addis Ababa,Lideta,Lideta Woreda01,2019-05-31,0
1871,Addis Ababa,Lideta,Lideta Woreda01,2019-06-30,0
1885,Addis Ababa,Lideta,Lideta Woreda02,2019-01-31,0
1886,Addis Ababa,Lideta,Lideta Woreda02,2019-02-28,0
1887,Addis Ababa,Lideta,Lideta Woreda02,2019-03-31,0
1888,Addis Ababa,Lideta,Lideta Woreda02,2019-04-30,0
1889,Addis Ababa,Lideta,Lideta Woreda02,2019-05-31,3
1890,Addis Ababa,Lideta,Lideta Woreda02,2019-06-30,1
1904,Addis Ababa,Lideta,Lideta Woreda03,2019-01-31,1
1905,Addis Ababa,Lideta,Lideta Woreda03,2019-02-28,2
1906,Addis Ababa,Lideta,Lideta Woreda03,2019-03-31,2
1907,Addis Ababa,Lideta,Lideta Woreda03,2019-04-30,0
1908,Addis Ababa,Lideta,Lideta Woreda03,2019-05-31,2
1909,Addis Ababa,Lideta,Lideta Woreda03,2019-06-30,0
1923,Addis Ababa,Lideta,Lideta Woreda04,2019-01-31,3
1924,Addis Ababa,Lideta,Lideta Woreda04,2019-02-28,0
1925,Addis Ababa,Lideta,Lideta Woreda04,2019-03-31,0
1926,Addis Ababa,Lideta,Lideta Woreda04,2019-04-30,1
1927,Addis Ababa,Lideta,Lideta Woreda04,2019-05-31,1
1928,Addis Ababa,Lideta,Lideta Woreda04,2019-06-30,0
1942,Addis Ababa,Lideta,Lideta Woreda05,2019-01-31,0
1943,Addis Ababa,Lideta,Lideta Woreda05,2019-02-28,0
1944,Addis Ababa,Lideta,Lideta Woreda05,2019-03-31,0
1945,Addis Ababa,Lideta,Lideta Woreda05,2019-04-30,0
1946,Addis Ababa,Lideta,Lideta Woreda05,2019-05-31,0
1947,Addis Ababa,Lideta,Lideta Woreda05,2019-06-30,0
1961,Addis Ababa,Lideta,Lideta Woreda06,2019-01-31,0
1975,Addis Ababa,Lideta,Lideta Woreda07,2019-01-31,1
1976,Addis Ababa,Lideta,Lideta Woreda07,2019-02-28,2
1977,Addis Ababa,Lideta,Lideta Woreda07,2019-03-31,1
1978,Addis Ababa,Lideta,Lideta Woreda07,2019-04-30,2
1979,Addis Ababa,Lideta,Lideta Woreda07,2019-05-31,1
1980,Addis Ababa,Lideta,Lideta Woreda07,2019-06-30,1
1994,Addis Ababa,Lideta,Lideta Woreda08,2019-01-31,0
1995,Addis Ababa,Lideta,Lideta Woreda08,2019-02-28,0
1996,Addis Ababa,Lideta,Lideta Woreda08,2019-03-31,0
1997,Addis Ababa,Lideta,Lideta Woreda08,2019-04-30,0
1998,Addis Ababa,Lideta,Lideta Woreda08,2019-05-31,0
1999,Addis Ababa,Lideta,Lideta Woreda08,2019-06-30,0
2013,Addis Ababa,Lideta,Lideta Woreda09,2019-01-31,0
2014,Addis Ababa,Lideta,Lideta Woreda09,2019-02-28,0
2015,Addis Ababa,Lideta,Lideta Woreda09,2019-03-31,0
2016,Addis Ababa,Lideta,Lideta Woreda09,2019-04-30,0
2017,Addis Ababa,Lideta,Lideta Woreda09,2019-05-31,0
2018,Addis Ababa,Lideta,Lideta Woreda09,2019-06-30,0
2032,Addis Ababa,Lideta,Lideta Woreda10,2019-01-31,0
2033,Addis Ababa,Lideta,Lideta Woreda10,2019-02-28,2
2034,Addis Ababa,Lideta,Lideta Woreda10,2019-03-31,0
2035,Addis Ababa,Lideta,Lideta Woreda10,2019-04-30,0
2036,Addis Ababa,Lideta,Lideta Woreda10,2019-05-31,2
2037,Addis Ababa,Lideta,Lideta Woreda10,2019-06-30,1
2062,Addis Ababa,Lideta,Tikur Anbesa,2019-01-31,0
2063,Addis Ababa,Lideta,Tikur Anbesa,2019-02-28,0
2064,Addis Ababa,Lideta,Tikur Anbesa,2019-03-31,0
2065,Addis Ababa,Lideta,Tikur Anbesa,2019-04-30,0
2066,Addis Ababa,Lideta,Tikur Anbesa,2019-05-31,0
2067,Addis Ababa,Lideta,Tikur Anbesa,2019-06-30,0
2092,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-01-31,5
2093,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-02-28,6
2094,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-03-31,1
2095,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-04-30,1
2096,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-05-31,4
2097,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda01,2019-06-30,0
2111,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-01-31,5
2112,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-02-28,2
2113,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-03-31,0
2114,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-04-30,7
2115,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-05-31,0
2116,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda02,2019-06-30,0
2130,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-01-31,10
2131,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-02-28,1
2132,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-03-31,1
2133,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-04-30,6
2134,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-05-31,1
2135,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda03,2019-06-30,0
2149,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-01-31,0
2150,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-02-28,1
2151,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-03-31,0
2152,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-04-30,0
2153,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-05-31,0
2154,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda04,2019-06-30,0
2168,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-01-31,1
2169,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-02-28,3
2170,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-03-31,2
2171,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-04-30,1
2172,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-05-31,2
2173,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda05,2019-06-30,0
2187,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-01-31,1
2188,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-02-28,0
2189,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-03-31,3
2190,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-04-30,0
2191,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-05-31,0
2192,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda06,2019-06-30,0
2206,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-01-31,0
2207,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-02-28,0
2208,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-03-31,0
2209,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-04-30,0
2210,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-05-31,0
2211,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda07,2019-06-30,0
2225,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-01-31,0
2226,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-02-28,1
2227,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-03-31,0
2228,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-04-30,0
2229,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-05-31,0
2230,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda08,2019-06-30,0
2244,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-01-31,0
2245,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-02-28,0
2246,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-03-31,0
2247,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-04-30,0
2248,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-05-31,0
2249,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda09,2019-06-30,0
2263,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-01-31,0
2264,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-02-28,0
2265,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-03-31,0
2266,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-04-30,0
2267,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-05-31,0
2268,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda10,2019-06-30,0
2282,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-01-31,0
2283,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-02-28,0
2284,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-03-31,0
2285,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-04-30,0
2286,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-05-31,0
2287,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda11,2019-06-30,0
2301,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-01-31,0
2302,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-02-28,1
2303,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-03-31,0
2304,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-04-30,2
2305,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-05-31,2
2306,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda12,2019-06-30,0
2320,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-01-31,0
2321,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-02-28,0
2322,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-03-31,0
2323,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-04-30,0
2324,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-05-31,0
2325,Addis Ababa,Nefas Silk Lafto,Nefas Silk Lafto Woreda13,2019-06-30,0
2350,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-01-31,5
2351,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-02-28,5
2352,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-03-31,4
2353,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-04-30,14
2354,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-05-31,10
2355,Addis Ababa,Yeka,Dagmawi Menelik Hospital,2019-06-30,4
2380,Addis Ababa,Yeka,Yeka Woreda01,2019-01-31,0
2381,Addis Ababa,Yeka,Yeka Woreda01,2019-02-28,4
2382,Addis Ababa,Yeka,Yeka Woreda01,2019-03-31,0
2383,Addis Ababa,Yeka,Yeka Woreda01,2019-04-30,0
2384,Addis Ababa,Yeka,Yeka Woreda01,2019-05-31,3
2385,Addis Ababa,Yeka,Yeka Woreda01,2019-06-30,2
2399,Addis Ababa,Yeka,Yeka Woreda02,2019-01-31,0
2400,Addis Ababa,Yeka,Yeka Woreda02,2019-02-28,1
2401,Addis Ababa,Yeka,Yeka Woreda02,2019-03-31,2
2402,Addis Ababa,Yeka,Yeka Woreda02,2019-04-30,0
2403,Addis Ababa,Yeka,Yeka Woreda02,2019-05-31,0
2404,Addis Ababa,Yeka,Yeka Woreda02,2019-06-30,0
2418,Addis Ababa,Yeka,Yeka Woreda03,2019-01-31,0
2419,Addis Ababa,Yeka,Yeka Woreda03,2019-02-28,0
2420,Addis Ababa,Yeka,Yeka Woreda03,2019-03-31,0
2421,Addis Ababa,Yeka,Yeka Woreda03,2019-04-30,0
2422,Addis Ababa,Yeka,Yeka Woreda03,2019-05-31,0
2423,Addis Ababa,Yeka,Yeka Woreda03,2019-06-30,1
2437,Addis Ababa,Yeka,Yeka Woreda04,2019-01-31,2
2438,Addis Ababa,Yeka,Yeka Woreda04,2019-02-28,6
2439,Addis Ababa,Yeka,Yeka Woreda04,2019-03-31,7
2440,Addis Ababa,Yeka,Yeka Woreda04,2019-04-30,0
