d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
337,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2018-11-30,0
338,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2018-12-31,0
339,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-01-31,0
340,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-02-28,0
341,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-03-31,0
342,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-04-30,0
343,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-05-31,0
344,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda08,2019-06-30,0
345,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2017-12-31,0
346,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-01-31,0
347,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-02-28,0
348,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-03-31,1
349,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-04-30,0
350,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-05-31,0
351,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-06-30,0
352,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-07-31,0
353,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-08-31,0
354,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-09-30,0
355,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-10-31,0
356,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-11-30,0
357,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2018-12-31,0
358,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-01-31,0
359,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-02-28,0
360,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-03-31,0
361,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-04-30,2
362,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-05-31,1
363,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda09,2019-06-30,0
364,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2017-12-31,0
365,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-01-31,0
366,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-02-28,0
367,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-03-31,0
368,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-04-30,0
369,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-05-31,0
370,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-06-30,0
371,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-07-31,0
372,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-08-31,0
373,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-09-30,0
374,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-10-31,0
375,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-11-30,0
376,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2018-12-31,0
377,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-01-31,0
378,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-02-28,0
379,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-03-31,0
380,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-04-30,0
381,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-05-31,0
382,Addis Ababa,Akaki Kaliti,Akaki Kaliti Woreda11,2019-06-30,0
383,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2017-12-31,0
384,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-01-31,0
385,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-02-28,0
386,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-03-31,0
387,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-04-30,0
388,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-05-31,0
389,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-06-30,0
390,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-07-31,0
391,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-08-31,3
392,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-09-30,1
393,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-10-31,18
394,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-11-30,7
395,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2018-12-31,12
396,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-01-31,6
397,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-02-28,8
398,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-03-31,5
399,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-04-30,4
400,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-05-31,3
401,Addis Ababa,Akaki Kaliti,Akaki Kaliti woreda06,2019-06-30,8
402,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2017-12-31,0
403,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-01-31,0
404,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-02-28,0
405,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-03-31,0
406,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-04-30,0
407,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-05-31,0
408,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-06-30,0
409,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-07-31,0
410,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-08-31,0
411,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-09-30,0
412,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-10-31,0
413,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-11-30,0
414,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2018-12-31,0
415,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-01-31,0
416,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-02-28,0
417,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-03-31,0
418,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-04-30,0
419,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-05-31,0
420,Addis Ababa,Akaki Kaliti,Akaki kaliti Woreda10,2019-06-30,0
421,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-01-31,0
422,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-02-28,0
423,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-03-31,0
424,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-04-30,0
425,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-05-31,0
426,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-06-30,3
427,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-07-31,0
428,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-08-31,0
429,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-09-30,3
430,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-10-31,3
431,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-11-30,5
432,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2017-12-31,2
433,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-01-31,4
434,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-02-28,3
435,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-03-31,6
436,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-04-30,5
437,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-05-31,4
438,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-06-30,1
439,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-07-31,8
440,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-08-31,1
441,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-09-30,0
442,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-10-31,4
443,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-11-30,5
444,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2018-12-31,8
445,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-01-31,5
446,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-02-28,10
447,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-03-31,9
448,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-04-30,13
449,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-05-31,5
450,Addis Ababa,Akaki Kaliti,Tirunesh Bejing Hospital,2019-06-30,6
451,Addis Ababa,Arada,Arada,2017-01-31,13
452,Addis Ababa,Arada,Arada,2017-02-28,16
453,Addis Ababa,Arada,Arada,2017-03-31,7
454,Addis Ababa,Arada,Arada,2017-04-30,6
455,Addis Ababa,Arada,Arada,2017-05-31,4
456,Addis Ababa,Arada,Arada,2017-06-30,20
457,Addis Ababa,Arada,Arada,2017-07-31,5
458,Addis Ababa,Arada,Arada,2017-08-31,5
459,Addis Ababa,Arada,Arada,2017-09-30,7
460,Addis Ababa,Arada,Arada,2017-10-31,11
461,Addis Ababa,Arada,Arada,2017-11-30,9
462,Addis Ababa,Arada,Arada Woreda01,2017-12-31,0
463,Addis Ababa,Arada,Arada Woreda01,2018-01-31,0
464,Addis Ababa,Arada,Arada Woreda01,2018-02-28,0
465,Addis Ababa,Arada,Arada Woreda01,2018-03-31,0
466,Addis Ababa,Arada,Arada Woreda01,2018-04-30,0
467,Addis Ababa,Arada,Arada Woreda01,2018-05-31,0
468,Addis Ababa,Arada,Arada Woreda01,2018-06-30,0
469,Addis Ababa,Arada,Arada Woreda01,2018-07-31,0
470,Addis Ababa,Arada,Arada Woreda01,2018-08-31,0
471,Addis Ababa,Arada,Arada Woreda01,2018-09-30,0
472,Addis Ababa,Arada,Arada Woreda01,2018-10-31,0
473,Addis Ababa,Arada,Arada Woreda01,2018-11-30,0
474,Addis Ababa,Arada,Arada Woreda01,2018-12-31,2
475,Addis Ababa,Arada,Arada Woreda01,2019-01-31,1
476,Addis Ababa,Arada,Arada Woreda01,2019-02-28,0
477,Addis Ababa,Arada,Arada Woreda01,2019-03-31,1
478,Addis Ababa,Arada,Arada Woreda01,2019-04-30,1
479,Addis Ababa,Arada,Arada Woreda01,2019-05-31,0
480,Addis Ababa,Arada,Arada Woreda01,2019-06-30,0
481,Addis Ababa,Arada,Arada Woreda02,2017-12-31,0
482,Addis Ababa,Arada,Arada Woreda02,2018-01-31,0
483,Addis Ababa,Arada,Arada Woreda02,2018-02-28,0
484,Addis Ababa,Arada,Arada Woreda02,2018-03-31,0
485,Addis Ababa,Arada,Arada Woreda02,2018-04-30,1
486,Addis Ababa,Arada,Arada Woreda02,2018-05-31,0
487,Addis Ababa,Arada,Arada Woreda02,2018-06-30,0
488,Addis Ababa,Arada,Arada Woreda02,2018-07-31,0
489,Addis Ababa,Arada,Arada Woreda02,2018-08-31,1
490,Addis Ababa,Arada,Arada Woreda02,2018-09-30,0
491,Addis Ababa,Arada,Arada Woreda02,2018-10-31,2
492,Addis Ababa,Arada,Arada Woreda02,2018-11-30,1
493,Addis Ababa,Arada,Arada Woreda02,2018-12-31,1
494,Addis Ababa,Arada,Arada Woreda02,2019-01-31,1
495,Addis Ababa,Arada,Arada Woreda02,2019-02-28,0
496,Addis Ababa,Arada,Arada Woreda02,2019-03-31,0
497,Addis Ababa,Arada,Arada Woreda02,2019-04-30,0
498,Addis Ababa,Arada,Arada Woreda02,2019-05-31,7
499,Addis Ababa,Arada,Arada Woreda02,2019-06-30,1
500,Addis Ababa,Arada,Arada Woreda03,2017-12-31,0
501,Addis Ababa,Arada,Arada Woreda03,2018-01-31,0
502,Addis Ababa,Arada,Arada Woreda03,2018-02-28,0
503,Addis Ababa,Arada,Arada Woreda03,2018-03-31,0
504,Addis Ababa,Arada,Arada Woreda03,2018-04-30,0
505,Addis Ababa,Arada,Arada Woreda03,2018-05-31,1
506,Addis Ababa,Arada,Arada Woreda03,2018-06-30,0
507,Addis Ababa,Arada,Arada Woreda03,2018-07-31,0
508,Addis Ababa,Arada,Arada Woreda03,2018-08-31,0
509,Addis Ababa,Arada,Arada Woreda03,2018-09-30,0
510,Addis Ababa,Arada,Arada Woreda03,2018-10-31,0
511,Addis Ababa,Arada,Arada Woreda03,2018-11-30,0
512,Addis Ababa,Arada,Arada Woreda03,2018-12-31,0
513,Addis Ababa,Arada,Arada Woreda03,2019-01-31,0
514,Addis Ababa,Arada,Arada Woreda03,2019-02-28,0
515,Addis Ababa,Arada,Arada Woreda03,2019-03-31,0
516,Addis Ababa,Arada,Arada Woreda03,2019-04-30,0
517,Addis Ababa,Arada,Arada Woreda03,2019-05-31,0
518,Addis Ababa,Arada,Arada Woreda03,2019-06-30,0
519,Addis Ababa,Arada,Arada Woreda04,2017-12-31,0
520,Addis Ababa,Arada,Arada Woreda04,2018-01-31,0
521,Addis Ababa,Arada,Arada Woreda04,2018-02-28,0
522,Addis Ababa,Arada,Arada Woreda04,2018-03-31,0
523,Addis Ababa,Arada,Arada Woreda04,2018-04-30,1
524,Addis Ababa,Arada,Arada Woreda04,2018-05-31,1
525,Addis Ababa,Arada,Arada Woreda04,2018-06-30,0
526,Addis Ababa,Arada,Arada Woreda04,2018-07-31,0
527,Addis Ababa,Arada,Arada Woreda04,2018-08-31,0
528,Addis Ababa,Arada,Arada Woreda04,2018-09-30,0
529,Addis Ababa,Arada,Arada Woreda04,2018-10-31,0
530,Addis Ababa,Arada,Arada Woreda04,2018-11-30,0
531,Addis Ababa,Arada,Arada Woreda04,2018-12-31,0
532,Addis Ababa,Arada,Arada Woreda04,2019-01-31,0
533,Addis Ababa,Arada,Arada Woreda04,2019-02-28,0
534,Addis Ababa,Arada,Arada Woreda04,2019-03-31,2
535,Addis Ababa,Arada,Arada Woreda04,2019-04-30,0
536,Addis Ababa,Arada,Arada Woreda04,2019-05-31,0
537,Addis Ababa,Arada,Arada Woreda04,2019-06-30,0
538,Addis Ababa,Arada,Arada Woreda05,2017-12-31,1
539,Addis Ababa,Arada,Arada Woreda05,2018-01-31,0
540,Addis Ababa,Arada,Arada Woreda05,2018-02-28,0
541,Addis Ababa,Arada,Arada Woreda05,2018-03-31,0
542,Addis Ababa,Arada,Arada Woreda05,2018-04-30,0
543,Addis Ababa,Arada,Arada Woreda05,2018-05-31,0
544,Addis Ababa,Arada,Arada Woreda05,2018-06-30,1
545,Addis Ababa,Arada,Arada Woreda05,2018-07-31,0
546,Addis Ababa,Arada,Arada Woreda05,2018-08-31,0
547,Addis Ababa,Arada,Arada Woreda05,2018-09-30,0
548,Addis Ababa,Arada,Arada Woreda05,2018-10-31,0
549,Addis Ababa,Arada,Arada Woreda05,2018-11-30,0
550,Addis Ababa,Arada,Arada Woreda05,2018-12-31,1
551,Addis Ababa,Arada,Arada Woreda05,2019-01-31,0
552,Addis Ababa,Arada,Arada Woreda05,2019-02-28,0
553,Addis Ababa,Arada,Arada Woreda05,2019-03-31,0
554,Addis Ababa,Arada,Arada Woreda05,2019-04-30,0
555,Addis Ababa,Arada,Arada Woreda05,2019-05-31,0
556,Addis Ababa,Arada,Arada Woreda05,2019-06-30,0
557,Addis Ababa,Arada,Arada Woreda06,2017-12-31,1
558,Addis Ababa,Arada,Arada Woreda06,2018-01-31,0
559,Addis Ababa,Arada,Arada Woreda06,2018-02-28,0
560,Addis Ababa,Arada,Arada Woreda06,2018-03-31,0
561,Addis Ababa,Arada,Arada Woreda06,2018-04-30,0
562,Addis Ababa,Arada,Arada Woreda06,2018-05-31,0
563,Addis Ababa,Arada,Arada Woreda06,2018-06-30,0
564,Addis Ababa,Arada,Arada Woreda06,2018-07-31,0
565,Addis Ababa,Arada,Arada Woreda06,2018-08-31,3
566,Addis Ababa,Arada,Arada Woreda06,2018-09-30,3
567,Addis Ababa,Arada,Arada Woreda06,2018-10-31,1
568,Addis Ababa,Arada,Arada Woreda06,2018-11-30,1
569,Addis Ababa,Arada,Arada Woreda06,2018-12-31,0
570,Addis Ababa,Arada,Arada Woreda06,2019-01-31,0
571,Addis Ababa,Arada,Arada Woreda06,2019-02-28,4
572,Addis Ababa,Arada,Arada Woreda06,2019-03-31,2
573,Addis Ababa,Arada,Arada Woreda06,2019-04-30,3
574,Addis Ababa,Arada,Arada Woreda06,2019-05-31,0
575,Addis Ababa,Arada,Arada Woreda06,2019-06-30,0
576,Addis Ababa,Arada,Arada Woreda07,2017-12-31,3
577,Addis Ababa,Arada,Arada Woreda07,2018-01-31,1
578,Addis Ababa,Arada,Arada Woreda07,2018-02-28,1
579,Addis Ababa,Arada,Arada Woreda07,2018-03-31,2
580,Addis Ababa,Arada,Arada Woreda07,2018-04-30,0
581,Addis Ababa,Arada,Arada Woreda07,2018-05-31,0
582,Addis Ababa,Arada,Arada Woreda07,2018-06-30,0
583,Addis Ababa,Arada,Arada Woreda07,2018-07-31,0
584,Addis Ababa,Arada,Arada Woreda07,2018-08-31,0
585,Addis Ababa,Arada,Arada Woreda07,2018-09-30,0
586,Addis Ababa,Arada,Arada Woreda07,2018-10-31,2
587,Addis Ababa,Arada,Arada Woreda07,2018-11-30,0
588,Addis Ababa,Arada,Arada Woreda07,2018-12-31,15
589,Addis Ababa,Arada,Arada Woreda07,2019-01-31,1
590,Addis Ababa,Arada,Arada Woreda07,2019-02-28,0
591,Addis Ababa,Arada,Arada Woreda07,2019-03-31,0
592,Addis Ababa,Arada,Arada Woreda07,2019-04-30,0
593,Addis Ababa,Arada,Arada Woreda07,2019-05-31,2
594,Addis Ababa,Arada,Arada Woreda07,2019-06-30,0
595,Addis Ababa,Arada,Arada Woreda08,2017-12-31,0
596,Addis Ababa,Arada,Arada Woreda08,2018-01-31,0
597,Addis Ababa,Arada,Arada Woreda08,2018-02-28,3
598,Addis Ababa,Arada,Arada Woreda08,2018-03-31,4
599,Addis Ababa,Arada,Arada Woreda08,2018-04-30,4
600,Addis Ababa,Arada,Arada Woreda08,2018-05-31,4
601,Addis Ababa,Arada,Arada Woreda08,2018-06-30,1
602,Addis Ababa,Arada,Arada Woreda08,2018-07-31,0
603,Addis Ababa,Arada,Arada Woreda08,2018-08-31,1
604,Addis Ababa,Arada,Arada Woreda08,2018-09-30,0
605,Addis Ababa,Arada,Arada Woreda08,2018-10-31,4
606,Addis Ababa,Arada,Arada Woreda08,2018-11-30,0
607,Addis Ababa,Arada,Arada Woreda08,2018-12-31,0
608,Addis Ababa,Arada,Arada Woreda08,2019-01-31,0
609,Addis Ababa,Arada,Arada Woreda08,2019-02-28,0
610,Addis Ababa,Arada,Arada Woreda08,2019-03-31,1
611,Addis Ababa,Arada,Arada Woreda08,2019-04-30,1
612,Addis Ababa,Arada,Arada Woreda08,2019-05-31,0
613,Addis Ababa,Arada,Arada Woreda08,2019-06-30,0
614,Addis Ababa,Arada,Arada Woreda09,2017-12-31,0
615,Addis Ababa,Arada,Arada Woreda09,2018-01-31,0
616,Addis Ababa,Arada,Arada Woreda09,2018-02-28,0
617,Addis Ababa,Arada,Arada Woreda09,2018-03-31,0
618,Addis Ababa,Arada,Arada Woreda09,2018-04-30,0
619,Addis Ababa,Arada,Arada Woreda09,2018-05-31,0
620,Addis Ababa,Arada,Arada Woreda09,2018-06-30,0
621,Addis Ababa,Arada,Arada Woreda09,2018-07-31,0
622,Addis Ababa,Arada,Arada Woreda09,2018-08-31,0
623,Addis Ababa,Arada,Arada Woreda09,2018-09-30,0
624,Addis Ababa,Arada,Arada Woreda09,2018-10-31,0
625,Addis Ababa,Arada,Arada Woreda09,2018-11-30,0
626,Addis Ababa,Arada,Arada Woreda09,2018-12-31,0
627,Addis Ababa,Arada,Arada Woreda09,2019-01-31,0
628,Addis Ababa,Arada,Arada Woreda09,2019-02-28,0
629,Addis Ababa,Arada,Arada Woreda09,2019-03-31,0
630,Addis Ababa,Arada,Arada Woreda09,2019-04-30,0
631,Addis Ababa,Arada,Arada Woreda09,2019-05-31,0
632,Addis Ababa,Arada,Arada Woreda09,2019-06-30,0
633,Addis Ababa,Arada,Arada Woreda10,2017-12-31,0
634,Addis Ababa,Arada,Arada Woreda10,2018-01-31,0
635,Addis Ababa,Arada,Arada Woreda10,2018-02-28,0
636,Addis Ababa,Arada,Arada Woreda10,2018-03-31,0
637,Addis Ababa,Arada,Arada Woreda10,2018-04-30,0
638,Addis Ababa,Arada,Arada Woreda10,2018-05-31,0
639,Addis Ababa,Arada,Arada Woreda10,2018-06-30,0
640,Addis Ababa,Arada,Arada Woreda10,2018-07-31,0
641,Addis Ababa,Arada,Arada Woreda10,2018-08-31,0
642,Addis Ababa,Arada,Arada Woreda10,2018-09-30,0
643,Addis Ababa,Arada,Arada Woreda10,2018-10-31,0
644,Addis Ababa,Arada,Arada Woreda10,2018-11-30,0
645,Addis Ababa,Arada,Arada Woreda10,2018-12-31,2
646,Addis Ababa,Arada,Arada Woreda10,2019-01-31,0
647,Addis Ababa,Arada,Arada Woreda10,2019-02-28,1
648,Addis Ababa,Arada,Arada Woreda10,2019-03-31,4
649,Addis Ababa,Arada,Arada Woreda10,2019-04-30,0
650,Addis Ababa,Arada,Arada Woreda10,2019-05-31,0
651,Addis Ababa,Arada,Arada Woreda10,2019-06-30,0
652,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-01-31,0
653,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-02-28,0
654,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-03-31,0
655,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-04-30,0
656,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-05-31,0
657,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-06-30,0
658,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-07-31,0
659,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-08-31,0
660,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-09-30,0
661,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-10-31,0
662,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-11-30,0
663,Addis Ababa,Arada,Ras Desta Damitew Hospital,2017-12-31,0
664,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-01-31,0
665,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-02-28,0
666,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-03-31,0
667,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-04-30,0
668,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-05-31,0
669,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-06-30,0
670,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-07-31,0
671,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-08-31,0
672,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-09-30,0
673,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-10-31,0
674,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-11-30,0
675,Addis Ababa,Arada,Ras Desta Damitew Hospital,2018-12-31,0
676,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-01-31,0
677,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-02-28,0
678,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-03-31,0
679,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-04-30,0
680,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-05-31,0
681,Addis Ababa,Arada,Ras Desta Damitew Hospital,2019-06-30,0
682,Addis Ababa,Arada,Yekatit 12 Hospital,2017-01-31,26
683,Addis Ababa,Arada,Yekatit 12 Hospital,2017-02-28,30
684,Addis Ababa,Arada,Yekatit 12 Hospital,2017-03-31,42
685,Addis Ababa,Arada,Yekatit 12 Hospital,2017-04-30,27
686,Addis Ababa,Arada,Yekatit 12 Hospital,2017-05-31,47
687,Addis Ababa,Arada,Yekatit 12 Hospital,2017-06-30,28
688,Addis Ababa,Arada,Yekatit 12 Hospital,2017-07-31,46
689,Addis Ababa,Arada,Yekatit 12 Hospital,2017-08-31,35
690,Addis Ababa,Arada,Yekatit 12 Hospital,2017-09-30,29
691,Addis Ababa,Arada,Yekatit 12 Hospital,2017-10-31,44
692,Addis Ababa,Arada,Yekatit 12 Hospital,2017-11-30,28
693,Addis Ababa,Arada,Yekatit 12 Hospital,2017-12-31,30
694,Addis Ababa,Arada,Yekatit 12 Hospital,2018-01-31,33
695,Addis Ababa,Arada,Yekatit 12 Hospital,2018-02-28,19
696,Addis Ababa,Arada,Yekatit 12 Hospital,2018-03-31,19
697,Addis Ababa,Arada,Yekatit 12 Hospital,2018-04-30,20
698,Addis Ababa,Arada,Yekatit 12 Hospital,2018-05-31,21
699,Addis Ababa,Arada,Yekatit 12 Hospital,2018-06-30,17
700,Addis Ababa,Arada,Yekatit 12 Hospital,2018-07-31,29
701,Addis Ababa,Arada,Yekatit 12 Hospital,2018-08-31,22
702,Addis Ababa,Arada,Yekatit 12 Hospital,2018-09-30,22
703,Addis Ababa,Arada,Yekatit 12 Hospital,2018-10-31,19
704,Addis Ababa,Arada,Yekatit 12 Hospital,2018-11-30,17
705,Addis Ababa,Arada,Yekatit 12 Hospital,2018-12-31,19
706,Addis Ababa,Arada,Yekatit 12 Hospital,2019-01-31,14
707,Addis Ababa,Arada,Yekatit 12 Hospital,2019-02-28,66
708,Addis Ababa,Arada,Yekatit 12 Hospital,2019-03-31,82
709,Addis Ababa,Arada,Yekatit 12 Hospital,2019-04-30,107
710,Addis Ababa,Arada,Yekatit 12 Hospital,2019-05-31,121
711,Addis Ababa,Arada,Yekatit 12 Hospital,2019-06-30,60
712,Addis Ababa,Bole,Bole,2017-01-31,9
713,Addis Ababa,Bole,Bole,2017-02-28,1
714,Addis Ababa,Bole,Bole,2017-03-31,3
715,Addis Ababa,Bole,Bole,2017-04-30,8
716,Addis Ababa,Bole,Bole,2017-05-31,3
717,Addis Ababa,Bole,Bole,2017-06-30,3
718,Addis Ababa,Bole,Bole,2017-07-31,7
719,Addis Ababa,Bole,Bole,2017-08-31,4
720,Addis Ababa,Bole,Bole,2017-09-30,2
721,Addis Ababa,Bole,Bole,2017-10-31,5
722,Addis Ababa,Bole,Bole,2017-11-30,1
723,Addis Ababa,Bole,Bole Woreda01,2017-12-31,0
724,Addis Ababa,Bole,Bole Woreda01,2018-01-31,0
